customer_id,registration_date,segment,region,channel_registered,age_band,first_transaction_date,last_transaction_date,total_transactions,total_value_ksh,monthly_active_months,status,preferred_product,value_flag,is_activated
CUS01372,2024-05-10,Mass Affluent,Nakuru,USSD,36-45,2024-05-30,2024-06-11,16,103419.1,3,Churned,Mobile Transfer,,1
CUS00996,2024-07-12,Mass Market,Kisumu,Agent,18-25,2024-07-23,2024-09-08,3,6832.98,1,Churned,Mobile Transfer,,1
CUS00641,2024-02-05,Mass Affluent,Kisumu,Mobile App,26-35,2024-02-08,2024-11-11,42,290589.82,5,Dormant,Mobile Transfer,,1
CUS01530,2024-07-11,Mass Market,Mombasa,Agent,26-35,2024-07-18,2024-07-18,3,5699.61,1,Churned,Mobile Transfer,,1
CUS00202,2024-11-20,Mass Market,Kisumu,Mobile App,46-55,2024-11-22,2024-11-27,2,5040.82,1,Dormant,Bill Pay,,1
CUS01995,2024-07-10,Mass Affluent,Nairobi,Branch,55+,2024-07-22,2024-09-30,26,346339.07,2,Churned,Mobile Transfer,,1
CUS01664,2024-08-11,Mass Market,Nairobi,Mobile App,36-45,2024-08-15,2024-12-13,2,5089.85,1,Active,Mobile Transfer,,1
CUS00162,2024-10-16,SME,Kisumu,USSD,46-55,2024-10-23,2024-12-12,12,200151.18,1,Active,Digital Loan,,1
CUS01895,2024-11-23,Mass Market,Eldoret,Mobile App,18-25,2024-11-24,2024-12-24,3,8083.3,1,Active,Bill Pay,,1
CUS01580,2024-06-06,Mass Affluent,Kisumu,Branch,26-35,2024-06-27,2024-07-25,23,208168.51,2,Churned,Mobile Transfer,,1
CUS01355,2024-02-26,Mass Market,Mombasa,Branch,36-45,2024-03-11,2024-05-17,15,9164.46,3,Churned,Bill Pay,,1
CUS00551,2024-05-04,Mass Market,Eldoret,Mobile App,26-35,2024-05-06,2024-07-12,13,32896.33,3,Churned,Bill Pay,,1
CUS00730,2024-06-03,Mass Market,Nakuru,Agent,36-45,,2024-12-16,5,3769.53,2,Dormant,Mobile Transfer,,0
CUS01938,2024-04-17,Mass Market,Nairobi,Mobile App,26-35,2024-04-18,2024-12-26,12,25903.09,3,Active,Bill Pay,,1
CUS01791,2024-01-03,Mass Affluent,Nairobi,Mobile App,55+,2024-01-08,2024-06-25,56,251972.47,6,Churned,Bill Pay,,1
CUS00402,2024-05-03,Mass Market,Mombasa,Mobile App,18-25,2024-05-10,2024-10-25,17,25004.47,3,Dormant,Mobile Transfer,,1
CUS01913,2024-07-02,Mass Market,Nairobi,Mobile App,46-55,2024-07-14,2024-09-29,7,6256.31,2,Churned,Mobile Transfer,,1
CUS00703,2024-07-17,Mass Market,Mombasa,USSD,46-55,2024-07-21,2024-08-07,5,12408.07,1,Churned,Airtime,,1
CUS00929,2024-01-12,Mass Market,Nairobi,USSD,46-55,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01644,2024-09-14,Mass Market,Eldoret,Branch,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01501,2024-05-01,Mass Market,Mombasa,Branch,36-45,2024-05-07,2024-12-30,7,14376.75,3,Active,Bill Pay,,1
CUS00489,2024-01-23,Mass Market,Nairobi,Mobile App,18-25,2024-02-03,2024-11-15,9,15524.34,3,Dormant,Merchant Pay,,1
CUS01846,2024-01-09,Mass Market,Nairobi,USSD,46-55,2024-01-25,2024-05-06,21,55151.09,4,Churned,Mobile Transfer,,1
CUS00796,2024-11-30,SME,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01823,2024-07-28,Mass Affluent,Nairobi,Agent,55+,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01796,2024-11-27,Mass Affluent,Nairobi,Branch,26-35,2024-12-02,2024-12-03,13,80927.37,1,Active,Mobile Transfer,,1
CUS00646,2024-02-03,Mass Market,Nairobi,Branch,18-25,,,0,0.0,0,Dormant,Airtime,,0
CUS01172,2024-04-21,SME,Mombasa,Branch,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01130,2024-04-06,SME,Nairobi,Branch,26-35,2024-04-22,2024-06-10,55,2562923.88,4,Churned,Airtime,,1
CUS01013,2024-06-07,SME,Kisumu,Mobile App,26-35,2024-06-22,2024-12-15,44,2599455.82,3,Active,Airtime,,1
CUS00147,2024-03-18,Mass Market,Mombasa,USSD,55+,,,0,0.0,0,Dormant,Airtime,,0
CUS00566,2024-01-18,Mass Affluent,Kisumu,Branch,18-25,,,0,0.0,0,Dormant,Digital Loan,,0
CUS01851,2024-07-29,Mass Affluent,Nairobi,Agent,26-35,2024-08-01,2024-11-18,13,43384.41,2,Dormant,Airtime,,1
CUS01825,2024-04-03,Mass Affluent,Eldoret,Mobile App,26-35,2024-04-14,2024-06-21,57,210087.6,6,Churned,Bill Pay,,1
CUS00557,2024-05-17,Mass Market,Kisumu,Branch,18-25,2024-06-03,2024-11-16,7,5995.66,2,Dormant,Bill Pay,,1
CUS01941,2024-05-08,SME,Nairobi,Mobile App,26-35,2024-05-27,2024-07-25,77,3952245.16,4,Churned,Digital Loan,,1
CUS00682,2024-04-21,Mass Market,Nakuru,Branch,18-25,2024-05-08,2024-09-05,5,5679.15,2,Churned,Mobile Transfer,,1
CUS00578,2024-04-12,Mass Affluent,Nairobi,USSD,36-45,,,0,0.0,0,Dormant,Digital Loan,,0
CUS01414,2024-07-03,Mass Market,Nairobi,Mobile App,36-45,2024-07-06,2024-12-25,5,7326.84,1,Active,Airtime,,1
CUS00403,2024-08-07,Mass Market,Mombasa,Branch,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01110,2024-04-30,Mass Market,Nairobi,Mobile App,26-35,2024-05-01,2024-10-25,10,18373.15,2,Dormant,Digital Loan,,1
CUS01022,2024-04-08,Corporate,Mombasa,Branch,26-35,2024-04-10,2024-12-18,179,34985604.2,6,Active,Mobile Transfer,,1
CUS00955,2024-04-09,Mass Market,Nakuru,Mobile App,18-25,2024-04-10,2024-09-23,6,9164.46,3,Churned,Bill Pay,,1
CUS01026,2024-01-16,Mass Affluent,Kisumu,Mobile App,18-25,2024-01-17,2024-02-19,71,552728.0,7,Churned,Merchant Pay,,1
CUS01267,2024-01-28,Mass Market,Eldoret,Mobile App,36-45,2024-02-09,2024-06-11,6,6919.74,3,Churned,Mobile Transfer,,1
CUS01890,2024-11-24,Mass Affluent,,USSD,26-35,2024-12-14,2024-12-27,9,119261.34,1,Active,Airtime,,1
CUS01412,2024-10-22,Mass Market,Nairobi,USSD,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01723,2024-10-24,Mass Market,Nairobi,USSD,18-25,2024-10-31,2024-12-27,4,5570.23,1,Active,Mobile Transfer,,1
CUS00660,2024-05-27,Mass Affluent,Nairobi,Mobile App,36-45,2024-06-05,2024-06-19,27,186750.49,3,Churned,Mobile Transfer,,1
CUS01896,2024-07-30,Mass Market,Nairobi,Mobile App,26-35,2024-07-31,2024-12-10,2,3147.12,1,Active,Airtime,,1
CUS01184,2024-01-06,SME,Nairobi,Agent,26-35,2024-01-22,2024-02-15,73,2327993.84,8,Churned,Bill Pay,,1
CUS01373,2024-09-14,Mass Market,Mombasa,Agent,26-35,2024-10-05,2024-12-09,2,1775.5,1,Active,Mobile Transfer,,1
CUS01586,2024-10-16,SME,Nairobi,Agent,18-25,2024-11-06,2024-11-06,10,295934.12,1,Dormant,Mobile Transfer,,1
CUS00525,2024-10-06,Corporate,Nairobi,Agent,36-45,,,0,0.0,0,Dormant,Airtime,,0
CUS00464,2024-02-15,Mass Affluent,Nairobi,Mobile App,46-55,2024-02-16,2024-10-05,24,330817.33,4,,Merchant Pay,,1
CUS01105,2024-04-29,Mass Affluent,Nairobi,USSD,26-35,2024-05-20,2024-10-25,47,352466.25,5,Dormant,Bill Pay,,1
CUS00206,2024-07-05,Mass Market,Mombasa,Mobile App,26-35,,,0,0.0,0,Dormant,Digital Loan,,0
CUS01350,2024-11-30,Mass Market,Mombasa,USSD,26-35,2024-12-12,2024-12-21,4,3775.93,1,Active,Merchant Pay,,1
CUS00541,2024-11-16,Mass Affluent,Mombasa,Mobile App,55+,2024-12-02,2024-12-08,12,39386.05,1,Active,Bill Pay,,1
CUS00035,2024-04-23,Mass Market,Kisumu,Mobile App,36-45,2024-05-08,2024-07-21,15,26854.72,3,Churned,Digital Loan,,1
CUS00187,2024-01-27,Mass Market,Nairobi,Branch,26-35,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01195,2024-10-07,Mass Market,Nairobi,Mobile App,46-55,2024-10-17,2024-12-01,5,4231.41,1,Active,Merchant Pay,,1
CUS00776,2024-04-14,Mass Market,Kisumu,Mobile App,46-55,2024-04-23,2024-12-04,13,19685.52,3,Active,Mobile Transfer,,1
CUS01148,2024-08-17,Mass Market,Nairobi,Mobile App,26-35,2024-09-07,2024-10-29,4,3501.84,1,Dormant,Digital Loan,,1
CUS01679,2024-09-20,SME,Nairobi,Mobile App,26-35,2024-09-25,2024-12-01,10,325082.39,1,Active,Mobile Transfer,,1
CUS00509,2024-01-10,Mass Market,Nakuru,Branch,36-45,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01225,2024-07-26,Mass Market,Eldoret,Agent,36-45,2024-07-31,2024-12-25,4,9966.32,1,Active,Airtime,,1
CUS00749,2024-07-20,Mass Affluent,Nakuru,USSD,18-25,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01452,2024-06-04,SME,Kisumu,Mobile App,36-45,2024-06-22,2024-11-10,58,2366814.44,3,Dormant,Bill Pay,,1
CUS01880,2024-04-22,SME,Nairobi,Mobile App,46-55,2024-05-03,2024-06-29,32,1734724.11,4,Churned,Bill Pay,,1
CUS00609,2024-09-19,Mass Market,Mombasa,Mobile App,26-35,2024-09-24,2024-10-20,3,3802.26,1,Dormant,Mobile Transfer,,1
CUS01479,2024-05-15,SME,Nakuru,USSD,36-45,2024-05-26,2024-12-06,27,1613637.16,3,Active,Airtime,,1
CUS01431,2024-04-23,Mass Market,Nairobi,Mobile App,18-25,2024-05-01,2024-10-02,10,19672.81,2,Dormant,Digital Loan,,1
CUS00144,2024-03-18,Mass Market,Nairobi,USSD,26-35,2024-03-26,2024-06-12,6,8651.26,2,Churned,Merchant Pay,,1
CUS01983,2024-09-12,Corporate,Nairobi,Agent,26-35,2024-10-02,2024-10-05,56,7325945.28,2,Dormant,Mobile Transfer,,1
CUS00485,2024-08-01,Corporate,Nakuru,Mobile App,46-55,2024-08-07,2024-10-28,91,17438599.46,3,Dormant,Merchant Pay,,1
CUS01391,2024-07-11,SME,Kisumu,USSD,36-45,2024-07-22,2024-07-23,44,1927915.72,3,Churned,Airtime,,1
CUS00752,2024-02-09,Mass Affluent,Nairobi,USSD,18-25,2024-02-11,2024-12-29,19,130558.38,4,Active,Digital Loan,,1
CUS01758,2024-02-22,Mass Market,Nakuru,Mobile App,18-25,2024-02-24,2024-03-12,21,51302.32,4,Churned,Mobile Transfer,,1
CUS00092,2024-02-09,SME,Nairobi,Agent,26-35,2024-02-16,2024-03-15,66,2604263.46,4,Churned,Bill Pay,,1
CUS00096,2024-06-23,Mass Market,Nairobi,Branch,36-45,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01364,2024-11-08,Mass Market,Nairobi,USSD,36-45,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01021,2024-08-16,Mass Market,Mombasa,Mobile App,18-25,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00898,2024-08-11,Mass Market,Nairobi,USSD,46-55,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00564,2024-06-14,Mass Market,Mombasa,USSD,46-55,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00565,2024-05-05,Mass Market,Nairobi,Mobile App,26-35,2024-05-06,2024-11-27,7,17594.28,3,Dormant,Bill Pay,,1
CUS01265,2024-09-04,SME,Nairobi,Mobile App,46-55,2024-09-23,2024-09-23,38,856913.87,2,Churned,Merchant Pay,,1
CUS01370,2024-08-21,SME,Nairobi,Mobile App,36-45,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00344,2024-09-18,Mass Affluent,Eldoret,Agent,36-45,2024-09-20,2024-09-21,9,65351.07,1,Churned,Bill Pay,,1
CUS00743,2024-04-10,SME,Kisumu,Agent,26-35,2024-04-21,2024-07-26,55,3301387.65,4,Churned,Digital Loan,,1
CUS00777,2024-02-11,Mass Market,Eldoret,Mobile App,46-55,2024-02-20,2024-03-09,7,9614.79,2,Churned,Bill Pay,,1
CUS00864,2024-08-05,Mass Market,Nairobi,Mobile App,36-45,2024-08-16,2024-10-02,4,8591.1,1,Dormant,Bill Pay,,1
CUS00770,2024-08-07,Mass Market,Nairobi,USSD,26-35,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00242,2024-09-14,Mass Market,Mombasa,Branch,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS01599,2024-01-22,Corporate,Mombasa,Mobile App,36-45,2024-01-24,2024-10-25,216,0.0,8,Dormant,Digital Loan,Review Required,1
CUS01333,2024-08-08,Mass Affluent,Mombasa,USSD,18-25,2024-08-22,2024-09-25,11,57906.99,1,Churned,Digital Loan,,1
CUS00014,2024-01-20,Mass Market,Nakuru,Mobile App,36-45,2024-02-06,2024-12-22,17,32216.16,4,Active,Bill Pay,,1
CUS01715,2024-08-23,SME,Nairobi,Mobile App,18-25,,,0,0.0,0,Dormant,Airtime,,0
CUS01686,2024-09-12,Mass Market,Kisumu,Agent,26-35,2024-10-03,2024-12-24,3,3255.42,1,Active,Mobile Transfer,,1
CUS00316,2024-09-26,Mass Market,Nairobi,Agent,55+,,,0,0.0,0,Dormant,Airtime,,0
CUS01485,2024-10-31,Mass Market,Kisumu,Mobile App,55+,,,0,0.0,0,Dormant,Digital Loan,,0
CUS00601,2024-06-15,Mass Affluent,Nairobi,Mobile App,36-45,2024-06-27,2024-06-28,25,153617.92,2,Churned,Mobile Transfer,,1
CUS00131,2024-03-26,Mass Market,Eldoret,Mobile App,18-25,2024-04-07,2024-08-26,5,9412.94,2,Churned,Bill Pay,,1
CUS00892,2024-06-04,Mass Market,Nairobi,Agent,46-55,2024-06-16,2024-08-05,4,10787.04,2,Churned,Airtime,,1
CUS00388,2024-09-16,Mass Market,Nairobi,USSD,36-45,2024-09-19,2024-11-29,3,7210.93,1,Dormant,Merchant Pay,,1
CUS01688,2024-02-26,Mass Market,Kisumu,USSD,26-35,2024-03-11,2024-10-09,10,12711.05,2,Dormant,Bill Pay,,1
CUS01578,2024-04-29,Mass Affluent,Mombasa,USSD,36-45,2024-05-03,2024-06-27,32,205012.06,4,Churned,Mobile Transfer,,1
CUS01298,2024-03-01,Mass Market,Nairobi,USSD,18-25,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00872,2024-08-27,Mass Market,Kisumu,Mobile App,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01039,2024-04-09,Mass Market,Mombasa,Mobile App,36-45,,2024-07-08,11,7642.47,2,Dormant,Airtime,,0
CUS00167,2024-01-28,Mass Affluent,Eldoret,Agent,36-45,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01124,2024-04-05,SME,Kisumu,USSD,26-35,2024-04-26,2024-07-04,28,1626372.39,4,Churned,Bill Pay,,1
CUS00207,2024-08-30,Mass Affluent,Eldoret,Mobile App,26-35,2024-09-15,2024-12-27,9,99636.17,2,Active,Mobile Transfer,,1
CUS00841,2024-06-22,SME,Mombasa,Mobile App,46-55,2024-07-11,2024-11-11,54,1129875.96,4,Dormant,Mobile Transfer,,1
CUS01397,2024-11-21,Mass Affluent,Mombasa,Agent,46-55,2024-11-22,2024-12-12,4,0.0,1,Active,Merchant Pay,Review Required,1
CUS00021,2024-10-09,Mass Affluent,Nairobi,USSD,36-45,2024-10-26,2024-12-16,5,61378.58,1,Active,Bill Pay,,1
CUS00393,2024-04-13,Mass Market,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Bill Pay,,0
CUS00088,2024-03-18,Mass Affluent,Kisumu,USSD,46-55,2024-04-04,2024-10-30,30,109624.1,4,Dormant,Digital Loan,,1
CUS00647,2024-08-30,Mass Market,Nairobi,USSD,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS00795,2024-05-10,Mass Affluent,Mombasa,Mobile App,26-35,2024-05-14,2024-06-18,24,121889.91,3,Churned,Digital Loan,,1
CUS01843,2024-04-14,Mass Affluent,Nairobi,USSD,55+,2024-04-15,2024-11-03,28,284089.34,3,Dormant,Airtime,,1
CUS01483,2024-10-14,SME,Nairobi,Agent,26-35,2024-10-31,2024-12-26,12,585117.27,1,Active,Mobile Transfer,,1
CUS00871,2024-09-27,Mass Market,Mombasa,Mobile App,36-45,2024-10-06,2024-11-07,3,5550.23,1,Dormant,Airtime,,1
CUS01509,2024-03-13,Mass Market,Nairobi,Agent,46-55,,,0,0.0,0,Dormant,Digital Loan,,0
CUS00331,2024-08-02,SME,Nairobi,Mobile App,26-35,2024-08-18,2024-12-11,31,919727.89,3,Active,Airtime,,1
CUS00398,2024-07-19,Mass Market,Mombasa,USSD,36-45,2024-07-22,2024-12-12,7,4408.61,2,Active,Airtime,,1
CUS01155,2024-04-07,Mass Affluent,Nairobi,Mobile App,46-55,2024-04-09,2024-07-26,26,336398.75,3,Churned,Airtime,,1
CUS01239,2024-01-08,Mass Market,Nakuru,Mobile App,55+,2024-01-18,2024-12-27,12,14774.8,3,Active,Airtime,,1
CUS00767,2024-06-10,SME,Nairobi,Mobile App,26-35,,,0,0.0,0,Dormant,Digital Loan,,0
CUS01529,2024-01-04,Mass Market,Nakuru,Mobile App,26-35,2024-01-07,2024-12-30,13,32657.81,5,Active,Bill Pay,,1
CUS00467,2024-04-03,Mass Market,Nairobi,Agent,36-45,2024-04-16,2024-11-15,10,11320.17,2,Dormant,Mobile Transfer,,1
CUS01853,2024-04-17,Mass Affluent,Eldoret,Mobile App,36-45,2024-04-23,2024-07-22,43,274821.44,4,Churned,Digital Loan,,1
CUS00832,2024-04-13,Mass Market,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00122,2024-01-31,Mass Affluent,Kisumu,Mobile App,26-35,2024-02-17,2024-07-13,28,217092.21,4,Churned,Bill Pay,,1
CUS01242,2024-03-13,Mass Market,Eldoret,Mobile App,26-35,2024-03-28,2024-09-09,10,8048.21,3,Churned,Merchant Pay,,1
CUS01268,2024-11-07,Mass Market,Mombasa,Mobile App,18-25,2024-11-22,2024-11-28,2,4117.01,1,Dormant,Mobile Transfer,,1
CUS01029,2024-05-06,Mass Affluent,Kisumu,USSD,26-35,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01591,2024-02-27,Mass Market,Eldoret,Branch,55+,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01639,2024-05-24,Mass Affluent,Mombasa,Mobile App,26-35,2024-06-09,2024-12-08,37,489967.49,3,Active,Merchant Pay,,1
CUS01793,2024-08-08,Mass Market,Nairobi,Agent,36-45,2024-08-25,2024-09-19,2,1412.05,1,Churned,Mobile Transfer,,1
CUS01900,2024-11-28,Mass Market,Nairobi,Mobile App,26-35,2024-12-13,2024-12-27,2,2901.11,1,Active,Bill Pay,,1
CUS01045,2024-06-20,Mass Market,Nairobi,Mobile App,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00643,2024-10-01,Mass Market,Kisumu,USSD,26-35,2024-10-07,2024-11-13,2,3843.3,1,Dormant,Mobile Transfer,,1
CUS00563,2024-10-07,Mass Market,Nairobi,USSD,46-55,2024-10-14,2024-10-16,4,9091.04,1,Dormant,Bill Pay,,1
CUS01725,2024-09-24,Mass Market,Kisumu,Branch,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01904,2024-04-27,SME,Nairobi,Branch,55+,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01964,2024-09-28,Mass Market,Nairobi,Mobile App,18-25,2024-10-07,2024-12-28,2,2955.24,1,Active,Merchant Pay,,1
CUS01096,2024-05-15,Mass Market,Mombasa,USSD,18-25,2024-05-25,2024-12-10,11,12060.54,2,Active,Mobile Transfer,,1
CUS00687,2024-08-25,Mass Market,Kisumu,Mobile App,36-45,2024-09-03,2024-10-14,5,12996.21,1,Dormant,Bill Pay,,1
CUS01131,2024-06-16,Mass Affluent,Mombasa,USSD,26-35,2024-06-24,2024-12-23,40,212077.03,3,Active,Bill Pay,,1
CUS00958,2024-04-23,Mass Market,Nairobi,Agent,26-35,2024-05-14,2024-11-15,11,7181.12,2,Dormant,Mobile Transfer,,1
CUS00190,2024-10-17,SME,Mombasa,Agent,18-25,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01295,2024-10-14,Mass Market,Nairobi,Mobile App,36-45,2024-10-24,2024-11-02,3,2225.95,1,Dormant,Merchant Pay,,1
CUS00613,2024-03-12,Mass Market,Nairobi,Branch,18-25,2024-03-24,2024-04-14,10,25857.14,2,Churned,Bill Pay,,1
CUS01807,2024-08-09,Mass Affluent,Nairobi,Mobile App,18-25,2024-08-26,2024-12-26,9,109285.45,2,Active,Airtime,,1
CUS00861,2024-01-12,Mass Affluent,Kisumu,Mobile App,46-55,2024-01-21,2024-02-21,64,400337.7,6,Churned,Merchant Pay,,1
CUS01763,2024-03-18,Mass Market,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS00976,2024-11-01,Mass Market,Nairobi,Mobile App,36-45,2024-11-20,2024-12-09,3,5489.77,1,Active,Airtime,,1
CUS01460,2024-06-03,Corporate,Nakuru,USSD,18-25,2024-06-08,2024-09-04,156,18833559.53,5,Churned,Bill Pay,,1
CUS00961,2024-02-25,Corporate,Mombasa,USSD,55+,2024-03-11,2024-10-19,193,32528163.34,6,Dormant,Merchant Pay,,1
CUS00700,2024-09-16,Mass Market,Nairobi,Agent,46-55,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01571,2024-10-01,Mass Market,Nairobi,Mobile App,46-55,2024-10-14,2024-11-05,2,4859.42,1,Dormant,Bill Pay,,1
CUS01127,2024-03-19,Mass Market,Mombasa,USSD,36-45,2024-03-21,2024-06-21,11,24878.33,2,Churned,Airtime,,1
CUS01500,2024-04-05,Mass Affluent,Nairobi,USSD,18-25,2024-04-17,2024-12-09,45,415975.1,5,Active,Digital Loan,,1
CUS00726,2024-01-02,Mass Market,Nairobi,Mobile App,26-35,2024-01-10,2024-07-10,14,33956.77,5,Churned,Airtime,,1
CUS01706,2024-06-04,Mass Market,Nairobi,Mobile App,55+,2024-06-18,2024-12-09,7,14602.53,2,Active,Airtime,,1
CUS00684,2024-05-28,Mass Market,Eldoret,Mobile App,36-45,2024-06-17,2024-09-12,5,10819.81,2,,Merchant Pay,,1
CUS00511,2024-01-19,Mass Market,Nairobi,USSD,46-55,2024-01-24,2024-11-21,12,31827.25,3,Dormant,Mobile Transfer,,1
CUS00099,2024-09-11,Mass Market,Kisumu,Agent,36-45,,,0,0.0,0,Dormant,Airtime,,0
CUS01083,2024-05-06,Mass Market,Nakuru,Mobile App,26-35,,2024-12-17,8,13149.3,2,Dormant,Airtime,,0
CUS00805,2024-03-26,SME,Nairobi,USSD,26-35,2024-04-15,2024-05-17,44,2146247.32,4,Churned,Merchant Pay,,1
CUS00475,2024-02-12,Mass Affluent,Eldoret,Agent,36-45,,,0,0.0,0,Dormant,Airtime,,0
CUS01752,2024-06-27,Mass Affluent,Nairobi,Mobile App,26-35,2024-06-28,2024-07-31,17,243884.28,3,Churned,Bill Pay,,1
CUS01585,2024-02-09,Mass Market,Kisumu,Mobile App,26-35,2024-02-11,2024-10-11,10,9722.18,3,Dormant,Merchant Pay,,1
CUS01598,2024-01-16,SME,Nakuru,Mobile App,36-45,2024-01-23,2024-03-21,99,5279646.42,6,Churned,Mobile Transfer,,1
CUS00857,2024-11-26,Mass Affluent,Kisumu,USSD,36-45,2024-12-13,2024-12-14,9,58341.76,1,Active,Mobile Transfer,,1
CUS00748,2024-02-03,Mass Market,Kisumu,Agent,55+,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00253,2024-09-09,Mass Affluent,Nairobi,Agent,46-55,,,0,0.0,0,Dormant,Airtime,,0
CUS00022,2024-08-05,Corporate,Eldoret,USSD,18-25,2024-08-06,2024-09-14,72,23203282.55,3,Churned,Airtime,,1
CUS01338,2024-09-18,Mass Market,Nairobi,USSD,46-55,,,0,0.0,0,Dormant,Bill Pay,,0
CUS00460,2024-09-20,Mass Market,Kisumu,USSD,36-45,2024-09-28,2024-11-17,5,12260.59,1,Dormant,Digital Loan,,1
CUS01185,2024-06-16,Mass Affluent,Eldoret,Mobile App,46-55,2024-07-07,2024-12-28,26,0.0,2,Active,Bill Pay,Review Required,1
CUS00277,2024-01-01,Mass Market,Kisumu,Agent,26-35,2024-01-14,2024-09-17,16,20872.97,5,Churned,Mobile Transfer,,1
CUS00956,2024-04-28,Mass Affluent,Nairobi,Branch,55+,2024-05-06,2024-07-18,16,171326.53,3,Churned,Merchant Pay,,1
CUS01216,2024-10-17,Mass Affluent,Nairobi,Branch,46-55,2024-10-19,2024-12-03,10,77213.57,1,Active,Mobile Transfer,,1
CUS00386,2024-09-30,Mass Affluent,Nairobi,Mobile App,36-45,2024-10-19,2024-11-06,8,30088.55,1,Dormant,Airtime,,1
CUS00806,2024-11-25,Mass Market,Nairobi,Mobile App,36-45,2024-12-02,2024-12-05,2,3331.35,1,Active,Digital Loan,,1
CUS01438,2024-09-19,Mass Market,Nakuru,USSD,36-45,2024-10-05,2024-10-12,5,11429.75,1,Dormant,Bill Pay,,1
CUS01516,2024-11-27,Mass Market,Kisumu,Mobile App,26-35,2024-12-11,2024-12-27,5,11026.61,1,Active,Mobile Transfer,,1
CUS01428,2024-06-09,Mass Affluent,Nairobi,Mobile App,26-35,2024-06-24,2024-06-29,23,215847.93,3,Churned,Bill Pay,,1
CUS00105,2024-08-30,Mass Affluent,Nairobi,Mobile App,26-35,2024-09-03,2024-11-05,9,41203.36,2,Dormant,Digital Loan,,1
CUS00689,2024-08-26,Mass Affluent,Kisumu,USSD,55+,2024-09-08,2024-12-03,10,57440.01,2,Active,Bill Pay,,1
CUS01314,2024-09-14,Mass Market,Mombasa,USSD,36-45,,,0,0.0,0,Dormant,Airtime,,0
CUS00827,2024-06-12,SME,Kisumu,Agent,36-45,2024-06-22,2024-12-14,35,1256434.36,2,Active,Mobile Transfer,,1
CUS00063,2024-08-06,Mass Market,Nairobi,Branch,26-35,,2024-08-22,2,3521.91,1,Dormant,Airtime,,0
CUS00853,2024-05-18,Mass Market,Kisumu,Mobile App,36-45,2024-05-28,2024-08-31,7,9159.62,2,Churned,Bill Pay,,1
CUS01362,2024-02-03,Mass Affluent,Mombasa,Mobile App,26-35,2024-02-11,2024-11-17,34,294225.77,5,Dormant,Mobile Transfer,,1
CUS00224,2024-04-15,Mass Market,Nairobi,USSD,26-35,2024-05-06,2024-06-01,11,22356.06,2,Churned,Airtime,,1
CUS00146,2024-03-31,Mass Market,Nairobi,Branch,36-45,2024-04-17,2024-10-21,7,9531.94,3,Dormant,Merchant Pay,,1
CUS01089,2024-10-09,Mass Market,Kisumu,Agent,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00374,2024-01-15,Mass Market,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01429,2024-01-01,SME,Nairobi,Agent,55+,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01143,2024-01-19,Corporate,Nairobi,Mobile App,55+,2024-01-26,2024-11-18,89,25678575.15,7,Dormant,Bill Pay,,1
CUS01838,2024-06-27,SME,Mombasa,Agent,46-55,,,0,0.0,0,Dormant,Airtime,,0
